id,region,name,rating,address,phone,food_type,price,parking,hour,img_url_1,img_url_2,img_url_3
44,강남구,롸카두들내쉬빌핫치킨,4.5,서울특별시 강남구 언주로164길 35-3,02-3447-3456,브런치 / 버거 / 샌드위치,만원 미만,주차공간없음,11:30 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/400192/1272653_1570588239901_12322?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/web/resources/kssf5eveeva_xlmy.jpg?fit=around|*:*&crop=*:*;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1635762997625604.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
45,강남구,카츠바이콘반,4.5,서울특별시 강남구 선릉로153길 36,02-547-3903,까스 요리,만원-2만원,발렛,11:30 - 20:30,"https://mp-seoul-image-production-s3.mangoplate.com/516849_1574408760036619.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1187014_1640864119317557.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1591158740240880.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
46,강남구,새들러하우스,4.5,서울특별시 강남구 도산대로17길 10 B1,070-8265-5541,카페 / 디저트,만원 미만,발렛,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/1601255_1613429987959312.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/64131_1626530432582140.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/64131_1626530434719869.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
47,강남구,패티앤베지스,4.5,서울특별시 강남구 압구정로4길 11 1F,02-541-3443,브런치 / 버거 / 샌드위치,만원-2만원,발렛,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/598583_1614401187003639.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/416461/1042666_1638438856106_37729?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/416461/1042666_1638438856106_37722?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
48,강남구,페어링룸,4.5,서울특별시 강남구 도산대로81길 14 1F,010-3100-8861,이탈리안,3만원-4만원,발렛,11:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/27907_1479034980668926.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/463989_1641126832750814.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/463989_1641126833646509.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
49,강남구,농민백암순대,4.5,서울특별시 강남구 선릉로86길 40-4,02-555-9603,탕 / 찌개 / 전골,만원 미만,주차공간없음,"월-금: 11:10 - 21:00
토: 11:10 - 15:30","https://mp-seoul-image-production-s3.mangoplate.com/610290_1630851609695022.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/605/1042666_1637870598946_37080?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/605/1042666_1637870598946_37077?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
50,강남구,다로베,4.5,서울특별시 강남구 선릉로 757 1F,02-3445-3666,이탈리안,2만원-3만원,유료주차 가능,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/2925_1605612560113489.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1634832988379168.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1634832989437805.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
51,강남구,시고로,4.5,서울특별시 강남구 선릉로146길 27-3 2F,02-6489-3338,퓨전 양식,만원-2만원,"발렛 3,000원 키미쿡 건물앞","수-금: 17:30 - 24:00
토: 12:00 - 24:00
일:12:00 - 22:00","https://mp-seoul-image-production-s3.mangoplate.com/576647_1584837934754670.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2118076_1638111230719013.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2118076_1638111235207970.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
52,강남구,일무레또,4.5,서울특별시 강남구 논현로157길 33,02-540-0401,이탈리안,2만원-3만원,무료주차 가능,"월-목: 17:30 - 22:00
금-토: 11:30 - 22:00","https://mp-seoul-image-production-s3.mangoplate.com/407382/66561_1605280768856_4607?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/722502_1635641809896369.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/722502_1635641822030811.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
53,강남구,까폼,4.5,서울특별시 강남구 선릉로153길 18 B1,02-6081-7318,태국 음식,만원-2만원,발렛,"월-금: 11:30 - 24:00
토-일: 14:00 - 24:00","https://mp-seoul-image-production-s3.mangoplate.com/213410_1504785308977084.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/158567_1640657030958215.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/158567_1640657033233126.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
54,강남구,고트델리,4.5,서울특별시 강남구 선릉로161길 17 1F,070-7715-0815,브런치 / 버거 / 샌드위치,만원-2만원,"발렛 3,000원",11:30 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/452318/897636_1621298105960_46130?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/452318/216469_1640777866546_10333?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/452318/216469_1640777866546_10318?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
55,강남구,영동민물장어,4.5,서울특별시 강남구 언주로148길 8 B1,02-3448-9991,해산물 요리,4만원 이상,발렛,"월-토: 11:30 - 23:00
일: 11:30 - 23:00","https://mp-seoul-image-production-s3.mangoplate.com/403559/1227868_1606042532994_18247?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/403559/2147192_1641119848727_9799?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/403559/2147192_1641119848727_9802?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
56,강남구,원스타 올드패션드 햄버거,4.5,서울특별시 강남구 논현로26길 23,02-578-4377,브런치 / 버거 / 샌드위치,만원 미만,주차공간없음,11:30 - 20:30,"https://mp-seoul-image-production-s3.mangoplate.com/479674_1555929018420763.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1047892_1640961624477483.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1047892_1640961625049927.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
57,강남구,갓포아키,4.5,서울특별시 강남구 테헤란로 610 글래드코엑스센터 B2,02-6203-8660,이자카야 / 오뎅 / 꼬치,4만원 이상,발렛,18:00 - 01:00,"https://mp-seoul-image-production-s3.mangoplate.com/187381/1080804_1581074428648_11073?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/705256_1640522846803352.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/705256_1640522847317770.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
58,강남구,스기타마,4.5,서울특별시 강남구 삼성로147길 8 101호,010-4760-8004,이자카야 / 오뎅 / 꼬치,만원-2만원,유료주차 가능,18:30 - 02:00,"https://mp-seoul-image-production-s3.mangoplate.com/722502_1555594183092059.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/460278_1617409115104665.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/460278_1617409115936607.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
59,강남구,호루몬규상,4.5,서울특별시 강남구 언주로148길 14 다동 103호,02-6408-9667,고기 요리,만원-2만원,발렛,18:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/1161853_1626497166991988.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/65515_1635202803735933.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/65515_1635202805906876.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
60,강남구,제스트,4.5,서울특별시 강남구 도산대로55길 26 하늘빌딩 1F,010-3177-8801,칵테일 / 와인,만원-2만원,무료주차 가능,"월-금: 18:00 - 02:00
토-일: 15:00 - 02:00","https://mp-seoul-image-production-s3.mangoplate.com/1047892_1635373424034393.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1476505_1640916163560074.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1476505_1640916209715944.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
61,강남구,비스트로앤트로,4.5,서울특별시 강남구 논현로159길 12 1F,02-6448-1887,다국적 퓨전,4만원 이상,무료주차 가능,17:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/878869_1635211183778588.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/451783/172778_1636166804170_115087?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/451783/172778_1636166804170_115080?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
62,강남구,청우참치,4.5,서울특별시 강남구 강남대로 632,02-549-8356,회 / 스시,4만원 이상,유료주차 가능,17:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/1639/731947_1496010074662_12776?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/33537_1638276829457144.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/33537_1638276830228930.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
63,강남구,따띠따띠,4.5,서울특별시 강남구 언주로157길 6 1F,02-6397-1023,퓨전 양식,만원-2만원,주차공간없음,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/47875_1635137923937180.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47875_1635137926756516.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47875_1635137928605589.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
64,강남구,차만다,4.5,서울특별시 강남구 논현로36길 19,02-574-9895,세계음식 기타,2만원-3만원,무료주차 가능,"월-금: 11:30 - 21:30
토-일: 12:00 - 21:30","https://mp-seoul-image-production-s3.mangoplate.com/1582889_1628336668001058.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/705256_1641201080222179.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/705256_1641201080953456.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
65,강남구,오사카카레콘유,4.5,서울특별시 강남구 강남대로160길 49 1F,070-4447-7788,돈부리 / 일본 카레 / 벤토,만원-2만원,주차공간없음,11:30 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/451741/1042666_1627479363899_26227?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/463989_1641046928503131.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/463989_1641046929208861.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
66,강남구,신사치킨클럽,4.5,서울특별시 강남구 강남대로162길 40 1F,02-508-8855,다국적 아시아 음식,만원-2만원,발렛,12:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/333417_1635215016985730.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/626008_1640515852839323.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/333417_1635215012743576.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
67,강남구,쏭타이,4.5,서울특별시 강남구 테헤란로39길 51 1F 102호,02-554-0342,태국 음식,만원-2만원,무료주차 가능,"월-금: 11:00 - 22:30
토-일: 12:00 - 22:30","https://mp-seoul-image-production-s3.mangoplate.com/380891/eu21lwdvbc5_rc.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/380891/1151727_1637084292346_33654?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/380891/1151727_1637084292346_33652?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
68,강남구,정식당,4.4,서울특별시 강남구 선릉로158길 11 2F,02-517-4654,퓨전 한식,4만원 이상,발렛,12:00 - 22:30,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/46474_1451700785705.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/573810_1637500273245599.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/573810_1637500274170215.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
69,강남구,리틀앤머치 (휴업중),4.4,서울특별시 강남구 학동로56길 49 성림빌딩 1F,02-545-1023,카페 / 디저트,만원 미만,주차공간없음,11:00 - 18:30,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/634746_1491666402873460.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/186872/702893_1641002222456_54001?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1047892_1632781509554229.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
70,강남구,비야게레로,4.4,서울특별시 강남구 봉은사로78길 12 101호,02-538-8915,남미 음식,만원 미만,주차공간없음,11:30 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/516929_1525669069306497.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/880231_1641307870659577.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1682499_1636893891526772.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
